movie_title,username,numeric_rating,likes,language,comment,cleaned_comment,sentiment_raw,sentiment
Dragonball Evolution,cauamovies456_,0.5,0,pt,"Que merda ein, não consegue ser uma boa adaptação nem um bom filme, ent no final não agrada ninguém","['merda', 'ein', 'não', 'consegue', 'boa', 'adaptação', 'nem', 'bom', 'filme', 'ent', 'final', 'não', 'agrada', 'ninguém']",-3.3000000000000003,-1
365 Days: This Day,folklye,3.0,0,pt,ela combina mt mais com o nacho mas pqp que doideira de filme,"['combina', 'mt', 'nacho', 'pqp', 'doideira', 'filme']",-1.0,-1
365 Days: This Day,carolankim,1.0,0,pt,aí olha.....,"['aí', 'olha']",0.0,0
365 Days: This Day,charmlessnerd,0.5,1,pt,Como pode um filme ser tão horrível...,"['pode', 'filme', 'tão', 'horrível']",-1.0,-1
365 Days: This Day,deadbloodroses,1.0,0,pt,mas que bosta é essa,['bosta'],-1.0,-1
365 Days: This Day,avinturini,0.5,0,pt,sinceramente nao sei porque eu tentei mesmo depois de ter visto o primeiro,"['sinceramente', 'nao', 'sei', 'porque', 'tentei', 'ter', 'visto', 'primeiro']",1.05,1
365 Days: This Day,cucaferreti,1.5,0,pt,Simplemente no.,['simplemente'],0.0,0
365 Days: This Day,marimeo,0.0,0,pt,Me deu dor física e mental.,"['deu', 'dor', 'física', 'mental']",-1.0,-1
365 Days: This Day,esnymorgan,1.0,0,pt,a primeira hora do filme era tipo dois diálogos aí sexo dois diálogos aí sexo depois que pararam com o sexo o filme ficou mais interessante a laura e o outro carinha de cabelo raspado tiveram um desenvolvimento tão bom e o final foi engraçado que só,"['primeira', 'hora', 'filme', 'tipo', 'dois', 'diálogos', 'aí', 'sexo', 'dois', 'diálogos', 'aí', 'sexo', 'pararam', 'sexo', 'filme', 'ficou', 'interessante', 'laura', 'outro', 'carinha', 'cabelo', 'raspado', 'desenvolvimento', 'tão', 'bom', 'final', 'engraçado']",5.750000000000001,1
365 Days: This Day,dannyth,5.0,0,pt,sequência de filme massa vei👏🏻,"['sequência', 'filme', 'massa', 'vei']",0.0,0
365 Days: This Day,cocoleeeeeee,1.0,0,pt,ta amarrado,"['ta', 'amarrado']",0.0,0
365 Days: This Day,avalentilha,1.0,0,pt,Vai toma no cu,"['vai', 'toma', 'cu']",0.0,0
365 Days: This Day,everthania,1.0,0,pt,"MUITO RUIM, uma pornografia + música + vibe 2015. é um xvideos com uma PESSIMA playlist do spotify, lacre em cima de lacre, atuação ruim, enredo sem pé nem cabeça, os plots totalmente ÓBVIOS ???? me senti lendo uma fanfic mal escrita por uma criança de 12 anos COMO A NETFLIX PAGOU POR ISSO??????","['ruim', 'pornografia', '+', 'música', '+', 'vibe', '2015', 'xvideos', 'pessima', 'playlist', 'spotify', 'lacre', 'cima', 'lacre', 'atuação', 'ruim', 'enredo', 'sem', 'pé', 'nem', 'cabeça', 'plots', 'totalmente', 'óbvios', '????', 'senti', 'lendo', 'fanfic', 'mal', 'escrita', 'criança', '12', 'anos', 'netflix', 'pagou']",-3.1500000000000004,-1
365 Days: This Day,urfavmyyi,0.5,0,pt,"o filme não tem um plot, a atuação é horrenda, o filme é só tcheca tcheca na bucheca vfsd","['filme', 'não', 'plot', 'atuação', 'horrenda', 'filme', 'tcheca', 'tcheca', 'bucheca', 'vfsd']",0.0,0
365 Days: This Day,anardg,0.5,0,pt,"Não sei pq ainda perco meu tempo nessas coisas, nada nesse filme faz sentido pqp","['não', 'sei', 'pq', 'ainda', 'perco', 'tempo', 'nessas', 'coisas', 'nada', 'nesse', 'filme', 'faz', 'sentido', 'pqp']",0.0,0
365 Days: This Day,zedaspinga,0.5,0,pt,Tenha santa paciência,"['santa', 'paciência']",0.0,0
365 Days: This Day,evilima,0.5,0,pt,porno disfarçado de romance e muita problematica,"['porno', 'disfarçado', 'romance', 'muita', 'problematica']",0.0,0
365 Days: This Day,aleclz92,0.5,0,pt,"Toda trilogia é fraca, impressionante","['toda', 'trilogia', 'fraca', 'impressionante']",0.0,0
365 Days: This Day,aripenafort,0.5,0,pt,esse filme fez um dano permanente ao meu cérebro,"['filme', 'fez', 'dano', 'permanente', 'cérebro']",0.0,0
365 Days: This Day,vitoredu,0.5,4,pt,eu achei eu achei o pior filme do mundo,"['achei', 'achei', 'pior', 'filme', 'mundo']",-1.0,-1
365 Days: This Day,brunanog,3.0,0,pt,"Esse filme é BEM pior que o outro. É basicamente metade sexo e metade uns plots que eu descobri antes mesmo de rolar. MASSSSS, dou 3 estrelas porque no final do filme teve uma cena muito ??? que fez eu e a Malu rirmos muito, a ponto de chorarmos e ficarmos rindo depois de mais de 1 hora. Achei especial, então, vai ser 3 estrelas, mesmo que eu ache que o filme em si mereça só uma.","['filme', 'bem', 'pior', 'outro', 'basicamente', 'metade', 'sexo', 'metade', 'plots', 'descobri', 'antes', 'rolar', 'masssss', 'dou', '3', 'estrelas', 'porque', 'final', 'filme', 'cena', '???', 'fez', 'malu', 'rirmos', 'ponto', 'chorarmos', 'ficarmos', 'rindo', '1', 'hora', 'achei', 'especial', 'então', 'vai', '3', 'estrelas', 'ache', 'filme', 'mereça']",1.05,1
365 Days: This Day,becaveil,1.5,0,pt,Até pornô dos Xvideos tem mais conteúdo,"['pornô', 'xvideos', 'conteúdo']",0.0,0
365 Days: This Day,isaotoni,2.0,0,pt,todos são iguais me divirto KKKKKKKKKKKKKKKKKKKKKKK,"['todos', 'iguais', 'divirto', 'kkkkkkkkkkkkkkkkkkkkkkk']",2.1,1
365 Days: This Day,deni09,2.0,0,pt,"Tem nem muito o que falar, apenas dizer que o filme é bem mediocre, não tem nada de interessante de dizer a respeito, até que começa interessante mas o filme vai decaindo a medida que as coisas vão se desenrolando, é basicamente um filme novela adulta.","['nem', 'falar', 'apenas', 'dizer', 'filme', 'bem', 'mediocre', 'não', 'nada', 'interessante', 'dizer', 'respeito', 'começa', 'interessante', 'filme', 'vai', 'decaindo', 'medida', 'coisas', 'vão', 'desenrolando', 'basicamente', 'filme', 'novela', 'adulta']",-1.1,-1
365 Days: This Day,taevayubx,0.0,0,pt,Perca de tempo... Se eu quisesse ouvir música eu tava no Spotify porra,"['perca', 'tempo', 'quisesse', 'ouvir', 'música', 'tava', 'spotify', 'porra']",-1.05,-1
365 Days: This Day,malu_muryo,1.0,0,pt,a mais sensata e normal aqui é a amiga,"['sensata', 'normal', 'aqui', 'amiga']",2.0,1
365 Days: This Day,jaopaozao,0.5,0,pt,Netflix aumentou o preço da assinatura pra nos dar essa porra aqui.,"['netflix', 'aumentou', 'preço', 'assinatura', 'pra', 'dar', 'porra', 'aqui']",-1.05,-1
365 Days: This Day,medeirossbabi,1.5,0,pt,Todos sabemos que o interesse em ver o filme não é pela história ✨✨,"['todos', 'sabemos', 'interesse', 'ver', 'filme', 'não', 'história', '✨✨']",1.05,1
365 Days: This Day,majutiicaba,0.5,0,pt,"QUEM INVENTOU ESSA FANFIC?!?! não tenho nem palavras a descrever, mulher considerada morta e do nada apareceu sem explicações, cenas nem nada, gravidez também, cenas explícitas vergonhosas, apenas não veja","['inventou', 'fanfic', 'não', 'nem', 'palavras', 'descrever', 'mulher', 'considerada', 'morta', 'nada', 'apareceu', 'sem', 'explicações', 'cenas', 'nem', 'nada', 'gravidez', 'cenas', 'explícitas', 'vergonhosas', 'apenas', 'não', 'veja']",-1.1,-1
365 Days: This Day,juliasacchetto,1.0,0,pt,"nn explicaram oq aconteceu no acidente e fizeram um trem mo nada haver, odiei","['nn', 'explicaram', 'oq', 'aconteceu', 'acidente', 'fizeram', 'trem', 'mo', 'nada', 'odiei']",-2.0,-1
365 Days: This Day,henriqueobezerr,1.0,0,pt,"Me pergunto se o público feminino realmente consome esse tipo de produto. As cenas de sexo são bobas, a direção é péssima e fria, pornô de péssima qualidade. A história é um surto à parte, nada acontece o filme todo, então eles resolvem cuspir uma trama de gêmeo vilão e conspiração da máfia. Tosco","['pergunto', 'público', 'feminino', 'realmente', 'consome', 'tipo', 'produto', 'cenas', 'sexo', 'bobas', 'direção', 'péssima', 'fria', 'pornô', 'péssima', 'qualidade', 'história', 'surto', 'parte', 'nada', 'acontece', 'filme', 'todo', 'então', 'resolvem', 'cuspir', 'trama', 'gêmeo', 'vilão', 'conspiração', 'máfia', 'tosco']",-1.05,-1
365 Days: This Day,gnoccadiriso,1.5,0,pt,NON RIESCO A SMETTERE DI GUARDARLO,"['non', 'riesco', 'smettere', 'di', 'guardarlo']",1.05,1
365 Days: This Day,i7loxs,1.0,0,pt,um pior que o outro mds,"['pior', 'outro', 'mds']",-1.0,-1
365 Days: This Day,eubrugabriel,3.0,0,pt,"Filme razoável, não impressiona ou oferece grandes surpresas, apesar de cumprir o papel básico de 'entreter'; por vezes uma obra superestimada","['filme', 'razoável', 'não', 'impressiona', 'oferece', 'grandes', 'surpresas', 'apesar', 'cumprir', 'papel', 'básico', 'entreter', 'vezes', 'obra', 'superestimada']",0.0,0
365 Days: This Day,whoamisanty,0.5,0,pt,estou em completa agonia,"['completa', 'agonia']",-1.0,-1
365 Days: This Day,babiloo,1.0,0,pt,queria me matar na frente de qm dirigiu esse filme,"['queria', 'matar', 'frente', 'qm', 'dirigiu', 'filme']",-1.05,-1
365 Days: This Day,whyvictoriac,0.5,0,pt,"esse conseguiu ser pior que o primeiro, a única coisa boa foi que surgiu esse personagem novo que é um gostoso","['conseguiu', 'pior', 'primeiro', 'única', 'coisa', 'boa', 'surgiu', 'personagem', 'novo', 'gostoso']",1.05,1
365 Days: This Day,hir0shima,4.0,1,pt,Esse filme melhorou minha noite (meu amigo ficou com tesão e me molestou brutalmente ☠️),"['filme', 'melhorou', 'noite', 'amigo', 'ficou', 'tesão', 'molestou', 'brutalmente', '☠️)']",-1.0,-1
365 Days: This Day,heryka,0.0,0,pt,Ok máximo parabéns por n teres disfunção eréctil,"['ok', 'máximo', 'parabéns', 'n', 'teres', 'disfunção', 'eréctil']",1.0,1
365 Days: This Day,ifsuyoo,0.0,0,pt,que bosta é essa,['bosta'],-1.0,-1
365 Days: This Day,litaloveswoman,0.5,0,pt,nao é possivel q alguem realmente goste dessa palhaçada,"['nao', 'possivel', 'q', 'alguem', 'realmente', 'goste', 'dessa', 'palhaçada']",0.0,0
365 Days: This Day,p4tricks,1.0,1,pt,EI NAMORAL ESSE AQUI GABARITOU O BINGO CLICHÊ DE DARK ROMANCE PQP ATÉ IRMÃO GÊMEO TEVE TO ME CAGANDO DE RIR ATÉ AGORA ESSE FILME SO PODE SER SATÍRICO ISSO NAO EXISTE NÃO KAKAKAKAKAKAK Dito isso uma estrela pelo entretenimento 029/365 (days) lololol,"['ei', 'namoral', 'aqui', 'gabaritou', 'bingo', 'clichê', 'dark', 'romance', 'pqp', 'irmão', 'gêmeo', 'to', 'cagando', 'rir', 'agora', 'filme', 'so', 'pode', 'satírico', 'nao', 'existe', 'não', 'kakakakakakak', 'dito', 'estrela', 'entretenimento', '029/365', 'days', 'lololol']",0.0,0
365 Days: This Day,alejandrx___,2.0,0,pt,Sigo amando a Massimo,"['sigo', 'amando', 'massimo']",0.0,0
365 Days: This Day,niisco,0.5,0,pt,fui totalmente obrigado a assistir esse horror estou apenas logando isso por ódio à minha vida,"['totalmente', 'obrigado', 'assistir', 'horror', 'apenas', 'logando', 'ódio', 'vida']",-2.3000000000000003,-1
365 Days: This Day,estertelles,1.5,0,pt,"Ruim, o primeiro foi melhor.","['ruim', 'primeiro', 'melhor']",0.0,0
365 Days: This Day,estertelles,1.5,0,pt,"Ruim, o primeiro foi melhor","['ruim', 'primeiro', 'melhor']",0.0,0
365 Days: This Day,oliverpolo,1.0,0,pt,"Lavagem de dinheiro 2,ta dando lucro em","['lavagem', 'dinheiro', '2,ta', 'dando', 'lucro']",1.0,1
365 Days: This Day,glowtozier,0.5,0,pt,pq ela fez aquilo no golf. é o pior vídeo clipe de duas horas de todos.,"['pq', 'fez', 'golf', 'pior', 'vídeo', 'clipe', 'duas', 'horas', 'todos']",-1.0,-1
365 Days: This Day,sofiasantos15,0.5,0,pt,ainda pior que o outro.,"['ainda', 'pior', 'outro']",-1.0,-1
365 Days: This Day,chika_tita,2.0,1,pt,"Almentou minhas espectativas, as pulseira ""fuck me"" me pegaram e q revira volta eim","['almentou', 'espectativas', 'pulseira', 'fuck', 'pegaram', 'q', 'revira', 'volta', 'eim']",1.0,1
365 Days: This Day,i08nin,0.5,0,pt,sem comentários,"['sem', 'comentários']",0.0,0
365 Days: This Day,deargrazi,0.5,1,pt,esse consegue ser pior que o primeiro KKKKKKKK,"['consegue', 'pior', 'primeiro', 'kkkkkkkk']",0.0,0
365 Days: This Day,jukinhaaa,0.5,0,pt,"3 filmes iguais sobre fuder com sadomasoquistas, parabéns.","['3', 'filmes', 'iguais', 'sobre', 'fuder', 'sadomasoquistas', 'parabéns']",-1.1,-1
365 Days: This Day,illetal,0.5,0,pt,Nunca ri tanto na minha vida assistindo um filme,"['nunca', 'ri', 'tanto', 'vida', 'assistindo', 'filme']",-1.05,-1
365 Days: This Day,camilaabello,3.0,0,pt,melhor que o primeiro -porque ela achou que ela ia consegui sair correndo e se salvar de uma bala -PLOT TWIST INSANO,"['melhor', 'primeiro', 'porque', 'achou', 'ia', 'consegui', 'sair', 'correndo', 'salvar', 'bala', 'plot', 'twist', 'insano']",1.0,1
365 Days: This Day,artsinho,0.5,0,pt,se a italia tem tanto sexo e clipe de música genérica pq ainda estou no brasil?,"['italia', 'tanto', 'sexo', 'clipe', 'música', 'genérica', 'pq', 'ainda', 'brasil']",0.0,0
365 Days: This Day,dhudkzz,0.5,0,pt,só sendo veia na menopausa pra gostar.,"['sendo', 'veia', 'menopausa', 'pra', 'gostar']",0.0,0
365 Days: This Day,the_bassplayer,0.0,0,pt,vi com a minha namorada pulando toda a trama só pra ver as cara q esse mano faz,"['vi', 'namorada', 'pulando', 'toda', 'trama', 'pra', 'ver', 'cara', 'q', 'mano', 'faz']",0.0,0
365 Days: This Day,astasx_myers,0.5,1,pt,vou acabar com a minha vida,"['vou', 'acabar', 'vida']",0.0,0
365 Days: This Day,mafefskk,0.5,0,pt,esse é ridiculo. cara são duas hora SÓ DE VÍDEO CLIPE DELES TRANSANDO porra esse doeu muito assistir,"['ridiculo', 'cara', 'duas', 'hora', 'vídeo', 'clipe', 'transando', 'porra', 'doeu', 'assistir']",0.0,0
365 Days: This Day,daviar4ujo,0.5,0,pt,"não gente pelo amor a cada 20 segundos de filme é eles coisando, e todo final acontece uma coisa de ruim com a coitada","['não', 'gente', 'amor', 'cada', '20', 'segundos', 'filme', 'coisando', 'todo', 'final', 'acontece', 'coisa', 'ruim', 'coitada']",-2.0,-1
365 Days: This Day,gigiobt,0.5,0,pt,"Sempre me inspiro no gosto para filmes de pessoas que gostaram desse, para fazer exatamente ao contrário","['sempre', 'inspiro', 'gosto', 'filmes', 'pessoas', 'gostaram', 'desse', 'fazer', 'exatamente', 'contrário']",0.0,0
365 Days: This Day,monicadocass,0.5,0,pt,não merece nem meia estrela,"['não', 'merece', 'nem', 'meia', 'estrela']",0.0,0
365 Days: This Day,quemenoninha,1.5,0,pt,filme mal feito preguiçoso com mt informação solta mas eu achei até q teve um desenvolvimento na história ao contrário do primeiro… nacho é um SABOR!!!!!!,"['filme', 'mal', 'feito', 'preguiçoso', 'mt', 'informação', 'solta', 'achei', 'q', 'desenvolvimento', 'história', 'contrário', 'primeiro', 'nacho', 'sabor']",-2.1,-1
365 Days: This Day,annegois,0.5,0,pt,"quando a gnt acha que não dá pra piorar, eles vão lá e mostram que dá sim","['gnt', 'acha', 'não', 'dá', 'pra', 'piorar', 'vão', 'lá', 'mostram', 'dá', 'sim']",2.0,1
365 Days: This Day,yyasmwz,0.5,0,pt,netflix tirou tudo de bom e colocou essa coisa diabólica que ngm gostou,"['netflix', 'tirou', 'tudo', 'bom', 'colocou', 'coisa', 'diabólica', 'ngm', 'gostou']",0.0,0
365 Days: This Day,swimwn,1.0,0,pt,eu lia fanfics parecidas com 13 anos de idade mas elas eram mais bem escritas e não eram um compilado de 30 videoclipes latinos,"['lia', 'fanfics', 'parecidas', '13', 'anos', 'idade', 'bem', 'escritas', 'não', 'compilado', '30', 'videoclipes', 'latinos']",1.0,1
365 Days: This Day,claranunes,1.0,0,pt,KKKKKKKKKKK muito ruim nao aguento,"['kkkkkkkkkkk', 'ruim', 'nao', 'aguento']",0.0,0
365 Days: This Day,vitoriafg,0.0,0,pt,tudo de péssima qualidade,"['tudo', 'péssima', 'qualidade']",0.0,0
365 Days: This Day,gabepizano,0.5,1,pt,merece menos que 1/2 estrela dito isso filmao,"['merece', 'menos', '1/2', 'estrela', 'dito', 'filmao']",0.0,0
365 Days: This Day,luizagleich,0.0,2,pt,é…..,[],0.0,0
365 Days: This Day,marigoiabinha,1.5,0,pt,msm coisa,"['msm', 'coisa']",0.0,0
365 Days: This Day,m4nuellla,1.0,0,pt,Não e assim que o golfe funciona... Estou traumatizada depois de ver essa cena,"['não', 'assim', 'golfe', 'funciona', 'traumatizada', 'ver', 'cena']",1.05,1
365 Days: This Day,leo_lourinho,0.5,0,pt,"Parabéns, conseguiu o impossível, ser pior do que o 1°.","['parabéns', 'conseguiu', 'impossível', 'pior', '1']",-1.0,-1
365 Days: This Day,spidrwalls,0.5,0,pt,"Se eu pudesse, daria -0 estrelas pra isso aqui, nem sei se posso chamar esse troço de filme. Ele é TÃO problemático em tantos sentidos que eu nem sei por onde começar, o livro é pavoroso e o filme é pior ainda. Um crime cinematográfico, que nojo","['pudesse', 'daria', '0', 'estrelas', 'pra', 'aqui', 'nem', 'sei', 'posso', 'chamar', 'troço', 'filme', 'tão', 'problemático', 'tantos', 'sentidos', 'nem', 'sei', 'onde', 'começar', 'livro', 'pavoroso', 'filme', 'pior', 'ainda', 'crime', 'cinematográfico', 'nojo']",-2.1,-1
365 Days: This Day,palomaoliveiras,0.5,2,pt,"Laura fica nervosa e frustrada pq Massimo (esse nome é muito bom) voltou a trabalhar e, consequentemente, não pode continuar transando 7x por dia. Em paralelo, a ex namorada do Massimo, juntamente com o seu irmão gêmeo, bolam um plano para enganar a Laura, fazendo a mesma pensar que o seu leão (rawn, ele literalmente rosna no filme) está sendo infiel. A partir disso, nossa protagonista foge e vai morar com o jardineiro (que mora em uma enorme casa de…","['laura', 'fica', 'nervosa', 'frustrada', 'pq', 'massimo', 'nome', 'bom', 'voltou', 'trabalhar', 'consequentemente', 'não', 'pode', 'continuar', 'transando', '7x', 'dia', 'paralelo', 'ex', 'namorada', 'massimo', 'juntamente', 'irmão', 'gêmeo', 'bolam', 'plano', 'enganar', 'laura', 'fazendo', 'mesma', 'pensar', 'leão', 'rawn', 'literalmente', 'rosna', 'filme', 'sendo', 'infiel', 'partir', 'disso', 'protagonista', 'foge', 'vai', 'morar', 'jardineiro', 'mora', 'enorme', 'casa']",-1.2500000000000002,-1
365 Days: This Day,tabathac,0.5,0,pt,eu e a marri se junta só pra assistir putaria de má qualidade,"['marri', 'junta', 'pra', 'assistir', 'putaria', 'má', 'qualidade']",-1.05,-1
365 Days: This Day,nathyyx,0.0,0,pt,eu realmente não sei pq eu me submeto a uma coisa dessas pqp,"['realmente', 'não', 'sei', 'pq', 'submeto', 'coisa', 'dessas', 'pqp']",-1.1,-1
365 Days: This Day,everacha,0.5,0,pt,"bro es porno, encima ni trama, tipo, mínimo dame porno con trama pero ni eso","['bro', 'es', 'porno', 'encima', 'ni', 'trama', 'tipo', 'mínimo', 'dame', 'porno', 'con', 'trama', 'pero', 'ni', 'eso']",0.0,0
365 Days: This Day,luizadorneless,0.5,0,pt,pra ser ruim tem que melhorar muito,"['pra', 'ruim', 'melhorar']",0.0,0
365 Days: This Day,eulinaodamoto,0.5,0,pt,Consegui ser pior do q o primeiro,"['consegui', 'pior', 'q', 'primeiro']",-1.0,-1
365 Days: This Day,ajelicker,0.5,0,pt,No.,[],0.0,0
365 Days: This Day,anakinzk,0.5,0,pt,QM gosta DISSO é maluco,"['qm', 'gosta', 'disso', 'maluco']",-1.0,-1
